student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
100535,24,Male,Arts,5.4,3.1,3.4,No,72.4,6.3,Good,2,Master,High,5.7,Yes,3.23,3,8.3,Yes,4,13.4,Cafe,Yes,Low,5,1,10,Reading,9.6,87
100536,22,Female,Engineering,4.0,1.6,3.7,Yes,43.6,7.9,Fair,1,Some College,Low,10,No,3.54,6,5.3,No,1,10.5,Library,Yes,Medium,3,4,10,Kinesthetic,4.5,95
100537,19,Female,Computer Science,4.77231731974964,1.0,0.6,No,40.6,8.5,Poor,5,Bachelor,Low,7.2,Yes,4.0,4,2.9,No,4,6.9,Cafe,No,High,2,10,5,Reading,5.2,93
100538,27,Other,Engineering,0.9,0.6,1.9,Yes,85.5,4,Fair,7,High School,Low,7.4,No,4.0,3,3.2,No,3,4.6,Library,No,Low,10,10,5,Kinesthetic,8.8,100
100539,22,Male,Arts,1.9,4.2,3.9,No,82.8,5.0,Fair,1,PhD,High,8.0,No,4.0,2,2.8,No,5,10.2,Dorm,No,Medium,4,10,5,Visual,4.9,100
100540,23,Other,Biology,5.5,0.5,0.4,No,61.6,5.3,Good,3,PhD,High,9.2,Yes,3.61,7,7.9,No,4,8.3,Cafe,Yes,Medium,7,1,10,Kinesthetic,4.1,84
100541,16,Female,Arts,2.8,1.5,1.6,Yes,91.0,6.6,Fair,7,Bachelor,Low,8.1,Yes,4.0,7,1,No,5,6.0,Quiet Room,Yes,Medium,4,5,10,Reading,5.0,97
100542,20,Male,Psychology,5.1,3.1,3.0,No,59.0,6.4,Fair,3,High School,Medium,4.8,No,3.19,6,9.5,No,5,12.9,Library,Yes,High,7,6,9,Kinesthetic,6.6,76
100543,23,Female,Business,5.3,1.6,2.0,No,85.4,5.9,Good,4,Master,Medium,7.3,Yes,4.0,8,1.9,No,1,10.2,Co-Learning Group,Yes,High,2,4,10,Kinesthetic,1.8,100
100544,27,Female,Biology,5.8,4.4,3.2,No,59.4,6.5,Fair,1,High School,Low,6.7,Yes,3.24,6,6.7,No,5,14.6,Dorm,No,Low,9,3,10,Visual,7.0,74
100545,19,Male,Psychology,4.0,3.1,3.4,Yes,64.7,6.4,Good,3,PhD,Medium,6.9,Yes,3.36,8,8.9,No,2,11.3,Dorm,Yes,Medium,10,7,8,Reading,7.7,85
100546,19,Female,Biology,4.0,0.6,3.9,Yes,72.1,6.7,Poor,7,PhD,High,5.5,Yes,3.67,6,4.4,No,0,10.1,Library,No,Low,6,9,6,Kinesthetic,8.4,98
100547,23,Other,Engineering,1.6,0.3,1.4,No,43.8,5.7,Fair,2,Bachelor,Low,6.3,Yes,3.49,8,7.4,No,1,5.0,Cafe,Yes,High,5,1,10,Kinesthetic,7.4,85
100548,22,Male,Arts,0.3,4.7,0.6,No,91.8,8.7,Good,5,High School,Low,8.1,No,4.0,8,4.7,No,5,6.7,Quiet Room,No,High,6,10,5,Visual,2.1,96
100549,18,Other,Psychology,6.9,1.7,0.4,Yes,88.3,5.6,Fair,6,Master,High,2.9,Yes,4.0,4,6.6,No,2,9.8,Dorm,Yes,Low,6,3,10,Auditory,1.9,97
100550,23,Male,Psychology,6.8,1.7,3.0,No,92.8,7.0,Poor,0,PhD,Medium,6.4,Yes,3.02,5,2.4,No,3,12.5,Co-Learning Group,Yes,Low,6,2,10,Visual,2.5,75
100551,20,Male,Biology,3.1,1.1,1.4,Yes,76.0,5.4,Good,2,Master,High,6.9,Yes,4.0,6,5.8,No,4,7.3,Cafe,Yes,High,3,9,6,Visual,2.3,98
100552,28,Male,Business,0,2.5,2.4,Yes,96.3,4.3,Good,5,PhD,High,1.3,No,2.85,5,4.1,No,1,6.9,Quiet Room,Yes,Medium,8,2,10,Reading,7.0,70
100553,19,Female,Psychology,5.6,3.5,3.4,Yes,79.8,7.2,Fair,1,PhD,Medium,7.4,No,3.84,7,5.8,No,1,12.7,Co-Learning Group,Yes,High,10,9,6,Auditory,5.7,86
100554,23,Male,Business,1.7,1.6,1.9,No,99.5,5.3,Good,7,High School,Low,10,No,3.37,7,5.2,No,5,6.0,Dorm,No,High,1,4,10,Auditory,9.5,85
100555,16,Other,Computer Science,5.925394255549950,4.4,3.0,No,70.5,5.1,Good,2,High School,Medium,6.6,No,3.42,1,3.1,No,1,14.4,Library,Yes,Low,2,8,7,Reading,9.5,85
100556,23,Male,Biology,5.2,4.5,2.6,Yes,99.1,7.3,Good,5,Some College,High,5.0,No,4.0,1,3.5,No,2,14.1,Co-Learning Group,Yes,Medium,7,1,10,Auditory,2.4,100
100557,22,Other,Biology,7.7,1.9,3.4,Yes,55.2,5.6,Poor,7,Master,High,7.5,No,4.0,5,5.8,No,0,13.4,Library,No,Low,8,3,10,Visual,7.0,100
100558,18,Female,Computer Science,4.08480678451255,1.4,3.4,No,63.7,5.5,Good,1,Some College,High,8.1,Yes,3.77,3,4.0,No,0,9.4,Co-Learning Group,No,Low,9,8,7,Visual,2.8,87
100559,17,Male,Computer Science,3.4383463318851500,2.2,3.1,Yes,86.1,5.5,Good,3,High School,Low,7.5,Yes,2.96,7,6.0,No,1,10.1,Dorm,Yes,High,1,3,10,Auditory,4.1,76
100560,26,Male,Engineering,4.5,3.3,1.8,Yes,90.6,8.5,Good,1,Bachelor,Low,5.3,No,2.64,7,6.7,No,0,11.3,Dorm,Yes,High,3,3,10,Visual,5.9,69
100561,22,Other,Biology,4.6,1.2,1.5,Yes,86.1,6.5,Poor,6,Some College,Low,7.8,No,4.0,1,3.2,No,5,8.4,Quiet Room,No,High,1,10,5,Kinesthetic,5.9,100
100562,22,Female,Arts,4.0,3.2,1.9,No,72.2,8.4,Fair,7,Some College,High,9.5,Yes,4.0,7,4.5,No,3,10.9,Library,No,Medium,3,7,8,Reading,10.0,100
100563,28,Female,Psychology,6.0,1.0,1.6,No,84.0,8.5,Fair,7,Master,Medium,1.5,No,4.0,1,5.5,No,1,10.4,Cafe,Yes,Medium,6,6,9,Auditory,3.9,100
100564,19,Male,Arts,6.3,1.9,1.2,Yes,46.5,6.3,Good,7,Bachelor,High,8.9,No,3.71,4,6.2,No,4,10.2,Dorm,No,High,7,1,10,Auditory,2.8,86
100565,22,Male,Engineering,7.0,3.8,2.6,Yes,49.0,5.9,Fair,3,Some College,Medium,7.2,No,4.0,1,2.0,No,0,14.6,Co-Learning Group,Yes,High,3,8,7,Visual,3.8,99
100566,17,Male,Computer Science,5.013011855688410,4.2,1.5,No,68.5,6.7,Good,7,Bachelor,Medium,6.1,Yes,3.9,1,7.7,No,4,12.5,Library,No,Medium,2,9,6,Auditory,2.4,100
100567,25,Female,Psychology,8.1,0.5,0.2,No,62.8,7.1,Fair,7,High School,High,4.1,Yes,4.0,8,7.2,No,3,10.6,Library,Yes,High,6,8,7,Kinesthetic,6.3,96
100568,26,Other,Business,5.1,2.0,0.6,Yes,97.7,5.3,Fair,3,High School,Low,5.5,No,4.0,6,9.5,No,2,9.7,Co-Learning Group,Yes,Medium,10,8,7,Kinesthetic,1.1,100
100569,20,Male,Biology,5.4,1.5,1.8,Yes,56.4,8.5,Good,0,Master,Low,6.8,No,4.0,5,4.8,No,0,9.6,Library,No,High,2,6,9,Visual,6.0,100
100570,20,Female,Psychology,2.5,1.7,3.2,No,64.4,5.7,Fair,6,Bachelor,High,6.9,No,2.84,8,7.0,No,3,9.1,Dorm,Yes,High,5,9,6,Reading,2.7,64
100571,26,Male,Arts,4.1,0.3,2.3,Yes,91.8,8.7,Poor,1,High School,Low,6.8,Yes,4.0,6,3.4,No,2,7.2,Co-Learning Group,Yes,High,6,10,5,Kinesthetic,1.6,100
100572,28,Other,Computer Science,6.318254401917700,0.5,1.7,Yes,43.0,5.4,Poor,3,Bachelor,High,3.3,Yes,4.0,2,1.6,No,1,9.9,Library,Yes,High,9,4,10,Kinesthetic,5.3,99
100573,23,Female,Arts,4.6,0.7,2.2,No,82.2,7.4,Poor,1,Some College,Low,5.7,Yes,3.89,1,6.5,No,4,9.4,Co-Learning Group,Yes,Medium,4,3,10,Reading,4.6,100
100574,26,Female,Psychology,8.2,3.4,1.1,No,43.8,6.7,Fair,0,High School,High,4.3,No,4.0,7,4.6,No,5,13.0,Cafe,Yes,High,7,2,10,Visual,7.1,100
100575,17,Female,Biology,1.7,1.9,1.2,Yes,53.7,5.4,Fair,3,Bachelor,Medium,6.7,No,4.0,6,4.4,No,3,5.8,Cafe,No,Medium,8,8,7,Kinesthetic,3.9,100
100576,23,Male,Psychology,1.0,0.7,1.5,No,49.1,4.7,Good,2,Some College,Medium,8.0,Yes,2.5,7,8.5,No,3,4.1,Dorm,Yes,Low,1,7,8,Reading,5.3,69
100577,22,Male,Business,3.6,4.7,0.6,Yes,61.2,5.6,Poor,0,Bachelor,High,7.0,Yes,4.0,5,2.6,No,3,10.8,Library,No,High,8,10,5,Kinesthetic,3.6,95
100578,23,Male,Business,4.8,1.4,2.9,No,62.2,9.0,Good,2,High School,High,5.8,No,4.0,3,8.4,No,2,10.7,Library,No,Low,8,6,9,Reading,4.8,100
100579,26,Female,Business,4.5,4.6,2.8,No,69.3,9.0,Fair,3,High School,Medium,8.0,Yes,3.2,6,1,No,3,13.1,Library,Yes,Medium,9,2,10,Reading,4.5,74
100580,23,Other,Arts,4.4,0.7,3.4,Yes,53.4,6.8,Poor,3,Bachelor,Low,7.3,No,3.9,5,1,No,2,8.6,Dorm,No,High,8,9,6,Reading,2.3,94
100581,25,Other,Psychology,5.8,2.5,1.0,Yes,57.9,7.4,Fair,0,Bachelor,High,8.0,No,3.94,4,4.7,No,3,10.1,Cafe,Yes,Low,1,7,8,Auditory,1.7,94
100582,24,Male,Biology,3.5,2.3,0.7,No,47.4,7.9,Good,0,PhD,Medium,7.4,Yes,3.62,8,4.6,No,5,6.8,Cafe,No,Medium,6,3,10,Visual,3.8,98
100583,21,Female,Psychology,4.0,2.6,2.9,Yes,43.8,6.5,Poor,7,Some College,High,5.9,No,3.96,6,8.6,Yes,2,10.9,Library,No,Low,9,3,10,Visual,9.5,98
100584,21,Male,Engineering,5.9,3.9,2.8,Yes,88.9,6.3,Fair,1,High School,High,6.4,No,2.77,6,5.4,No,5,13.7,Co-Learning Group,No,Medium,4,4,10,Visual,1.5,71
100585,19,Female,Computer Science,3.455963076906880,3.4,0.1,Yes,41.4,7.3,Good,7,Master,Low,5.5,Yes,3.32,1,4.1,No,3,8.5,Quiet Room,Yes,High,2,1,10,Auditory,2.8,83
100586,16,Female,Arts,4.1,3.1,2.5,No,70.7,4.3,Poor,5,Some College,Low,7.9,Yes,2.57,2,5.6,No,2,10.2,Dorm,No,High,5,6,9,Kinesthetic,2.8,65
100587,23,Male,Engineering,3.3,4.7,0.8,Yes,90.0,7.1,Good,4,PhD,Low,10,Yes,3.54,7,4.4,No,0,10.3,Library,Yes,Medium,6,8,7,Reading,1.5,90
100588,20,Male,Psychology,2.6,4.9,2.4,No,68.8,7.4,Good,7,Some College,High,5.6,Yes,4.0,3,4.4,No,2,10.2,Quiet Room,No,Low,10,2,10,Visual,9.0,100
100589,16,Female,Engineering,4.3,2.1,3.5,Yes,79.2,8.4,Fair,6,High School,Medium,4.1,Yes,4.0,7,1,No,5,10.1,Library,Yes,Low,5,3,10,Visual,3.4,100
100590,26,Male,Engineering,4.4,2.9,2.2,Yes,43.8,4.2,Good,7,Some College,High,5.6,Yes,4.0,3,6.9,No,3,10.0,Cafe,Yes,Low,7,7,8,Kinesthetic,1.3,100
100591,18,Male,Biology,0.4,0.1,1.1,Yes,81.4,7.0,Good,3,High School,High,4.9,No,3.88,1,6.8,No,5,3.3,Cafe,No,High,7,9,6,Auditory,9.6,98
100592,16,Female,Business,5.5,1.9,2.2,No,64.4,8.5,Good,5,Bachelor,High,3.2,No,3.58,2,4.4,No,3,9.9,Cafe,No,Medium,6,5,10,Kinesthetic,2.3,96
100593,17,Other,Business,4.1,0.8,0.2,No,75.9,7.2,Good,2,Some College,Medium,9.7,No,4.0,3,6.7,No,0,6.1,Cafe,No,High,3,4,10,Visual,8.4,90
100594,24,Other,Computer Science,5.334899734625070,0.6,2.9,Yes,71.4,7.2,Good,6,Some College,High,4.8,No,4.0,2,6.3,No,3,10.4,Quiet Room,Yes,High,6,7,8,Auditory,7.2,100
100595,18,Other,Psychology,3.4,3.8,1.2,Yes,97.1,4,Fair,1,High School,Low,8.8,No,3.08,1,3.9,No,0,8.8,Quiet Room,Yes,Low,5,2,10,Visual,2.9,73
100596,22,Female,Arts,2.8,3.1,3.7,Yes,80.7,5.2,Good,0,Master,Medium,7.0,No,3.54,7,5.2,No,0,10.9,Cafe,No,Medium,6,1,10,Kinesthetic,3.3,91
100597,22,Other,Biology,7.3,0.4,1.0,No,83.5,7.9,Good,3,High School,Low,4.7,Yes,3.57,6,6.7,No,4,8.9,Cafe,No,Medium,7,6,9,Visual,3.2,87
100598,28,Other,Engineering,6.8,3.9,3.7,No,67.8,7.2,Good,2,Master,High,7.3,Yes,3.53,4,3.4,No,3,15.3,Co-Learning Group,Yes,High,1,5,10,Kinesthetic,6.3,95
100599,20,Male,Computer Science,6.799123080686820,2.4,0.0,No,86.3,8.5,Poor,2,Some College,High,5.9,No,4.0,5,4.3,No,0,10.8,Library,Yes,Low,6,10,5,Kinesthetic,8.6,100
100600,17,Male,Psychology,4.6,3.5,3.6,Yes,65.1,6.8,Poor,1,Master,Medium,7.3,No,3.13,3,5.0,No,4,12.4,Dorm,No,High,7,2,10,Reading,1.6,73
100601,19,Male,Computer Science,6.045918892125170,2.8,1.9,Yes,74.9,5.9,Poor,2,High School,High,6.6,Yes,3.36,1,7.8,No,4,12.7,Cafe,Yes,Low,4,3,10,Visual,3.7,91
100602,28,Male,Computer Science,8.80122529129357,0.9,1.9,Yes,50.3,7.3,Good,1,PhD,Medium,5.8,No,4.0,5,2.8,No,0,12.6,Library,Yes,Low,3,3,10,Visual,8.7,95
100603,25,Male,Psychology,6.0,4.4,3.1,No,63.4,5.1,Good,5,Some College,Medium,8.9,Yes,4.0,7,5.9,No,5,13.6,Co-Learning Group,No,High,3,8,7,Kinesthetic,6.5,100
100604,18,Male,Biology,4.7,0.4,3.6,No,62.2,7.1,Fair,0,Master,High,8.8,Yes,4.0,5,5.2,No,3,9.0,Co-Learning Group,No,High,6,5,10,Reading,8.5,100
100605,24,Female,Engineering,2.2,2.6,2.5,No,96.0,7.2,Good,4,PhD,High,5.0,No,3.65,3,4.5,No,2,7.8,Dorm,Yes,High,4,6,9,Auditory,9.3,91
100606,20,Male,Business,2.2,4.5,0.6,No,51.4,8.4,Good,4,PhD,High,8.1,No,2.59,7,8.1,No,5,8.8,Co-Learning Group,No,High,6,4,10,Auditory,8.2,58
100607,20,Other,Psychology,4.1,1.4,2.3,No,55.3,6.9,Poor,2,High School,Medium,10,Yes,4.0,4,4.7,No,3,8.9,Library,No,Medium,9,7,8,Reading,1.0,100
100608,24,Other,Business,2.4,0.5,1.7,Yes,50.9,7.4,Fair,2,High School,Medium,7.5,No,2.89,7,5.6,No,0,5.2,Co-Learning Group,Yes,Low,2,5,10,Reading,2.0,68
100609,27,Other,Engineering,2.5,1.4,1.7,Yes,95.7,6.2,Fair,4,Some College,Low,4.5,Yes,4.0,4,8.7,No,3,6.1,Library,Yes,Low,1,9,6,Auditory,6.3,100
100610,19,Other,Biology,5.1,2.0,1.0,Yes,95.1,6.6,Fair,2,High School,Medium,4.1,Yes,3.71,1,6.3,No,1,9.3,Co-Learning Group,No,Low,5,7,8,Kinesthetic,6.2,95
100611,17,Male,Engineering,4.0,3.8,0.8,No,87.4,8.2,Good,6,Bachelor,High,8.2,Yes,3.78,8,5.3,No,5,9.9,Cafe,No,Low,8,9,6,Auditory,6.5,93
100612,17,Other,Arts,3.2,1.2,1.2,Yes,97.6,6.3,Good,7,PhD,Low,8.0,No,4.0,7,6.5,No,2,6.1,Quiet Room,Yes,Low,2,8,7,Kinesthetic,7.4,100
100613,22,Male,Engineering,4.0,1.8,4.0,No,53.1,7.4,Good,2,PhD,Medium,8.0,No,2.91,7,2.3,No,1,10.8,Cafe,Yes,High,9,4,10,Reading,8.6,76
100614,17,Other,Psychology,6.0,1.5,3.4,Yes,53.7,6.7,Fair,2,PhD,High,5.1,No,3.52,2,3.1,No,3,11.5,Co-Learning Group,Yes,Low,4,2,10,Auditory,6.6,86
100615,22,Male,Psychology,3.6,2.7,3.1,Yes,83.4,9.4,Poor,5,Some College,Low,8.4,Yes,3.88,1,2.9,No,0,10.5,Dorm,Yes,Low,1,6,9,Visual,8.7,100
100616,22,Male,Psychology,6.4,2.9,1.1,No,82.6,10.1,Good,2,Some College,Low,8.1,Yes,2.82,1,6.7,No,3,10.9,Cafe,Yes,High,10,1,10,Auditory,1.6,63
100617,24,Female,Arts,0.6,2.0,1.0,No,70.2,6.4,Fair,2,High School,High,8.5,No,3.45,7,8.0,No,3,5.5,Dorm,No,Low,2,10,5,Visual,10.0,82
100618,22,Female,Business,4.0,3.9,3.0,Yes,78.9,9.6,Fair,2,Some College,Low,7.3,No,3.12,6,6.4,No,5,11.8,Dorm,No,Low,1,4,10,Kinesthetic,9.1,74
100619,23,Female,Psychology,8.0,4.6,1.2,Yes,94.6,5.7,Good,7,Master,Low,9.0,No,3.51,8,2.3,No,3,13.9,Co-Learning Group,Yes,Low,10,5,10,Kinesthetic,4.2,84
100620,17,Female,Business,5.9,1.3,0.1,No,41.4,7.9,Fair,5,PhD,Low,5.2,Yes,4.0,4,5.8,No,4,7.7,Dorm,Yes,Medium,6,10,5,Visual,3.9,100
100621,17,Female,Engineering,2.5,3.7,2.5,Yes,45.6,5.9,Fair,3,Master,Medium,9.9,Yes,3.24,7,5.7,No,1,9.0,Library,Yes,Low,1,1,10,Auditory,3.7,88
100622,22,Male,Engineering,5.0,2.4,0.3,Yes,95.5,4.4,Fair,2,High School,Low,10,Yes,4.0,5,5.7,No,2,8.6,Dorm,Yes,High,8,6,9,Kinesthetic,6.6,97
100623,25,Other,Biology,4.3,4.1,1.7,No,69.9,8.5,Good,4,Master,High,6.7,Yes,4.0,6,4.2,No,4,10.6,Dorm,No,Low,10,5,10,Visual,8.2,96
100624,19,Male,Psychology,3.9,1.7,0.3,Yes,96.9,7.4,Good,7,Bachelor,Medium,7.1,Yes,3.93,8,4.3,No,0,6.2,Library,No,Low,7,7,8,Kinesthetic,8.3,93
100625,21,Female,Computer Science,3.649450060986810,1.4,2.4,Yes,75.9,4.9,Good,2,High School,Medium,7.5,No,3.59,5,3.2,No,3,7.8,Quiet Room,No,Low,2,2,10,Auditory,8.2,87
100626,17,Other,Arts,5.6,4.2,2.7,Yes,80.0,6.9,Poor,5,Some College,Low,7.200000000000000,Yes,4.0,3,7.6,No,4,14.3,Co-Learning Group,No,Medium,6,2,10,Visual,1.4,100
100627,16,Male,Psychology,3.0,0.4,2.5,No,76.4,6.0,Fair,7,PhD,High,3.9,Yes,3.6,7,3.9,No,2,6.2,Dorm,No,Low,8,10,5,Visual,3.0,99
100628,26,Male,Arts,1.9,2.1,3.7,No,80.0,7.3,Fair,4,Master,Medium,2.7,No,2.45,8,7.5,No,3,9.3,Co-Learning Group,No,Low,3,1,10,Visual,1.7,54
100629,18,Male,Arts,4.2,2.0,3.7,No,96.2,5.8,Fair,4,Master,High,7.4,No,2.9,2,4.1,No,0,11.2,Library,No,High,1,6,9,Reading,2.4,78
100630,28,Female,Engineering,5.4,4.1,3.0,No,97.5,9.1,Good,5,Some College,High,8.1,No,3.05,3,6.9,No,1,13.9,Cafe,No,Low,3,5,10,Reading,4.7,72
100631,19,Other,Biology,4.3,1.8,1.4,No,40.2,7.1,Fair,5,PhD,Medium,8.2,Yes,3.7,8,8.9,Yes,4,8.7,Co-Learning Group,Yes,Low,4,3,10,Reading,4.0,93
100632,25,Other,Biology,2.6,5.0,1.8,No,64.4,6.9,Good,0,High School,High,7.6,Yes,4.0,4,4.0,No,4,10.0,Co-Learning Group,No,Medium,7,8,7,Auditory,9.2,98
100633,19,Female,Business,3.8,0.2,3.8,Yes,40.1,7.0,Poor,6,High School,Medium,7.7,Yes,4.0,5,6.1,No,5,8.7,Quiet Room,No,Medium,9,9,6,Reading,9.5,100
100634,16,Female,Biology,2.3,2.7,0.8,No,59.7,6.9,Fair,1,Master,Medium,6.5,Yes,3.6,4,3.4,No,5,7.2,Dorm,Yes,Low,2,3,10,Auditory,9.4,88
100635,20,Female,Psychology,4.2,5.0,2.8,Yes,99.0,5.6,Good,1,High School,Low,8.8,Yes,3.19,7,7.4,No,4,13.3,Quiet Room,No,Low,2,5,10,Kinesthetic,9.7,76
100636,28,Other,Engineering,4.5,1.9,0.8,No,94.7,5.9,Good,0,High School,Medium,2.4,No,3.54,2,6.2,No,5,9.1,Co-Learning Group,Yes,Low,3,3,10,Auditory,4.1,84
100637,21,Male,Business,5.4,2.4,2.3,No,90.1,7.7,Good,3,Master,Low,9.6,Yes,4.0,7,4.2,No,0,11.5,Dorm,No,High,8,7,8,Auditory,3.9,100
100638,23,Male,Computer Science,4.8151701752991,2.3,0.5,Yes,75.6,4,Fair,1,PhD,Medium,6.8,No,2.86,6,6.9,No,4,7.8,Quiet Room,No,High,6,2,10,Reading,6.6,71
100639,22,Female,Computer Science,4.553036760394780,1.7,1.6,Yes,44.5,9.4,Fair,5,Bachelor,High,7.1,No,3.95,2,6.0,No,1,8.0,Dorm,Yes,Medium,1,1,10,Auditory,9.8,100
100640,24,Other,Biology,4.2,0.6,2.3,No,53.9,7.5,Fair,1,PhD,Medium,6.1,Yes,4.0,2,5.5,No,5,8.3,Co-Learning Group,Yes,High,2,9,6,Reading,9.4,96
100641,20,Male,Engineering,2.4,0.7,0.4,No,46.4,7.4,Fair,0,Master,High,4.5,No,3.15,1,4.7,No,1,5.4,Library,Yes,Medium,7,9,6,Auditory,2.0,86
100642,18,Other,Biology,3.7,4.8,3.5,Yes,40.3,6.7,Good,6,Bachelor,High,4.3,No,3.68,2,4.9,No,5,13.0,Quiet Room,Yes,High,4,8,7,Kinesthetic,5.9,89
100643,22,Male,Biology,1.8,1.3,2.5,No,55.3,8.2,Good,6,High School,High,4.7,Yes,3.92,5,4.0,No,5,7.4,Dorm,No,Low,7,10,5,Auditory,2.7,100
100644,25,Male,Arts,3.9,3.4,0.5,Yes,74.5,8.3,Good,1,High School,Low,8.7,Yes,3.31,4,4.8,No,5,8.2,Library,Yes,High,1,7,8,Kinesthetic,2.0,75
100645,26,Male,Business,1.9,0.7,1.6,No,69.4,6.6,Good,3,Master,Medium,4.6,No,3.7,6,6.5,No,0,4.6,Library,No,Low,5,1,10,Visual,4.9,84
100646,27,Female,Biology,5.0,2.1,0.1,Yes,75.2,6.2,Fair,1,Some College,Medium,4.6,No,2.87,5,8.9,No,1,8.8,Cafe,Yes,Medium,4,5,10,Reading,8.6,75
100647,23,Male,Computer Science,0,3.6,2.1,No,91.7,7.8,Good,4,Bachelor,High,4.7,No,4.0,4,3.7,No,2,7.1,Quiet Room,Yes,High,7,1,10,Auditory,1.6,99
100648,28,Male,Arts,2.6,2.8,2.3,No,51.2,6.6,Good,3,Master,Low,5.9,Yes,3.23,3,4.8,No,3,7.7,Cafe,Yes,Medium,5,10,5,Reading,2.8,88
100649,25,Male,Psychology,4.1,2.5,1.7,Yes,46.2,6.6,Good,1,Some College,Medium,5.8,No,2.72,6,5.1,No,4,9.4,Co-Learning Group,No,Medium,1,4,10,Visual,5.2,62
100650,23,Other,Psychology,4.3,2.9,0.5,Yes,93.6,6.6,Poor,7,Some College,Low,4.4,Yes,2.74,4,4.4,No,5,8.3,Co-Learning Group,No,High,2,2,10,Auditory,8.2,69
100651,20,Other,Psychology,5.9,1.1,2.3,No,96.1,6.9,Good,5,PhD,Medium,5.6,Yes,3.99,1,5.6,No,1,9.3,Co-Learning Group,No,High,3,1,10,Visual,7.7,100
100652,18,Male,Psychology,5.5,3.3,0.9,Yes,83.5,7.3,Good,1,Bachelor,Low,9.4,Yes,4.0,1,6.3,No,0,10.0,Quiet Room,Yes,High,5,7,8,Auditory,2.4,100
100653,18,Female,Computer Science,4.908439724405250,1.1,3.3,No,93.2,9.7,Poor,5,PhD,Low,5.6,Yes,4.0,3,5.2,No,3,9.8,Cafe,Yes,High,10,4,10,Auditory,9.6,100
100654,20,Female,Business,2.2,4.6,3.5,Yes,94.0,7.9,Fair,2,PhD,Medium,9.7,Yes,3.0,4,2.0,No,1,10.5,Co-Learning Group,No,Low,9,8,7,Auditory,4.6,79
100655,24,Male,Psychology,2.3,2.7,1.0,Yes,89.7,7.1,Poor,2,Master,High,7.1,Yes,3.87,4,6.4,No,0,6.7,Quiet Room,Yes,Low,3,4,10,Auditory,7.3,95
100656,22,Other,Arts,3.4,0.1,3.1,No,91.8,6.8,Good,0,High School,High,6.7,No,4.0,2,4.1,No,0,8.2,Library,Yes,Medium,3,10,5,Kinesthetic,1.7,100
100657,23,Other,Arts,2.9,4.0,2.0,Yes,55.6,8.0,Poor,4,Some College,Medium,3.5,Yes,3.26,6,7.2,No,2,9.5,Cafe,Yes,High,10,9,6,Visual,5.3,88
100658,24,Other,Computer Science,4.699211648470560,0.0,1.0,No,78.2,5.4,Poor,5,PhD,High,5.0,No,3.34,6,3.5,No,1,6.2,Co-Learning Group,Yes,Medium,9,3,10,Visual,4.6,84
100659,28,Female,Biology,3.5,2.9,2.9,No,77.5,7.7,Poor,0,Some College,Medium,6.0,No,4.0,4,5.9,No,0,10.4,Co-Learning Group,Yes,Low,7,10,5,Kinesthetic,8.7,100
100660,28,Other,Arts,5.5,4.3,1.0,Yes,55.7,8.4,Good,0,Some College,Medium,4.1,Yes,4.0,3,1.4,No,1,11.9,Library,Yes,High,8,8,7,Auditory,8.9,89
100661,24,Other,Computer Science,7.919074684961910,1.5,0.7,No,64.5,7.6,Poor,4,Some College,High,10,Yes,3.77,7,5.8,No,2,11.3,Co-Learning Group,Yes,Medium,3,6,9,Kinesthetic,7.5,97
100662,28,Female,Computer Science,3.8502929670636700,3.8,3.5,Yes,87.3,10.1,Good,6,Bachelor,High,2.5,No,3.66,8,8.0,No,2,11.2,Quiet Room,No,Medium,9,3,10,Visual,3.6,94
100663,22,Female,Business,1.8,0.9,3.9,Yes,67.9,7.4,Good,2,High School,Low,6.2,Yes,2.68,1,7.2,No,1,7.3,Quiet Room,No,High,6,1,10,Reading,3.6,65
100664,19,Female,Psychology,4.2,0.5,0.4,No,83.3,6.0,Good,7,PhD,High,6.5,Yes,3.83,5,3.8,No,1,6.3,Quiet Room,No,Low,10,4,10,Auditory,3.2,98
100665,22,Other,Business,4.7,3.8,3.0,Yes,99.5,7.7,Poor,5,PhD,High,9.3,No,3.87,4,5.2,No,0,12.5,Quiet Room,Yes,Medium,9,9,6,Auditory,9.0,98
100666,28,Male,Biology,5.9,4.6,1.0,No,78.2,8.8,Fair,7,Bachelor,High,7.8,No,4.0,2,4.7,No,4,12.3,Co-Learning Group,Yes,High,2,7,8,Auditory,9.3,100
100667,28,Female,Psychology,6.0,2.9,0.4,Yes,63.8,7.8,Fair,3,High School,Low,5.2,No,4.0,1,2.0,No,4,9.9,Library,Yes,High,3,7,8,Auditory,2.8,95
100668,18,Male,Psychology,5.4,0.2,3.0,No,71.2,5.9,Fair,2,High School,Medium,7.5,No,3.62,8,3.7,No,5,10.1,Cafe,No,Medium,1,6,9,Kinesthetic,3.1,92
